COD. UF,UF,CODMUN7,NOME DO MUNICÍPIO,POP20,POP21,POP22
29,BA,2903904,Bom Jesus da Lapa,69662,70151,74040
29,BA,2903953,Bom Jesus da Serra,9823,9768,9572
29,BA,2904001,Boninal,14446,14518,13653
29,BA,2904050,Bonito,16884,16999,15837
29,BA,2904100,Boquira,21497,21486,20588
29,BA,2904209,Botuporã,10129,10050,11040
29,BA,2904308,Brejões,14222,14155,12914
29,BA,2904407,Brejolândia,10618,10675,9114
29,BA,2904506,Brotas de Macaúbas,10130,10705,12467
29,BA,2904605,Brumado,67335,67468,70268
29,BA,2904704,Buerarema,18306,18269,16880
29,BA,2904753,Buritirama,21276,21374,19514
29,BA,2904803,Caatiba,6488,6232,6915
29,BA,2904852,Cabaceiras do Paraguaçu,18911,19010,19432
29,BA,2904902,Cachoeira,33567,33659,31982
29,BA,2905008,Caculé,23291,23407,22412
29,BA,2905107,Caém,9058,8912,10360
29,BA,2905156,Caetanos,14608,14671,13242
29,BA,2905206,Caetité,51081,51184,52099
29,BA,2905305,Cafarnaum,18513,18585,17975
29,BA,2905404,Cairu,18427,18666,17591
29,BA,2905503,Caldeirão Grande,13391,13452,13063
29,BA,2905602,Camacan,32006,32023,22460
29,BA,2905701,Camaçari,304302,309208,334195
29,BA,2905800,Camamu,35382,35444,30480
29,BA,2905909,Campo Alegre de Lourdes,28820,28839,30659
29,BA,2906006,Campo Formoso,71487,71754,68571
29,BA,2906105,Canápolis,9703,9694,10225
29,BA,2906204,Canarana,26325,26468,23491
29,BA,2906303,Canavieiras,30906,30722,33080
29,BA,2906402,Candeal,8181,8109,7785
29,BA,2906501,Candeias,87458,87820,77026
29,BA,2906600,Candiba,14368,14415,13007
29,BA,2906709,Cândido Sales,25053,24921,25278
29,BA,2906808,Cansanção,34882,34929,39475
29,BA,2906824,Canudos,16753,16832,15906
29,BA,2906857,Capela do Alto Alegre,11616,11597,10754
29,BA,2906873,Capim Grosso,30862,31055,33344
29,BA,2906899,Caraíbas,8801,8659,9938
29,BA,2906907,Caravelas,22093,22166,21612
29,BA,2907004,Cardeal da Silva,9346,9395,8376
29,BA,2907103,Carinhanha,29070,29118,28869
29,BA,2907202,Casa Nova,72545,73092,71572
29,BA,2907301,Castro Alves,26318,26369,24700
29,BA,2907400,Catolândia,3599,3619,3480
29,BA,2907509,Catu,54970,55222,48137
29,BA,2907558,Caturama,9316,9303,8847
29,BA,2907608,Central,17280,17293,16223
29,BA,2907707,Chorrochó,11200,11221,10587
29,BA,2907806,Cícero Dantas,32576,32636,30836
29,BA,2907905,Cipó,17352,17402,17246
29,BA,2908002,Coaraci,16549,16128,17949
29,BA,2908101,Cocos,18807,18835,19156
29,BA,2908200,Conceição da Feira,22762,22933,22936
29,BA,2908309,Conceição do Almeida,17165,17087,15401
29,BA,2908408,Conceição do Coité,67013,67394,70202
29,BA,2908507,Conceição do Jacuípe,33398,33631,34994
29,BA,2908606,Conde,26035,26223,24433
29,BA,2908705,Condeúba,17178,17113,17059
29,BA,2908804,Contendas do Sincorá,4045,4025,4750
29,BA,2908903,Coração de Maria,22495,22391,28340
29,BA,2909000,Cordeiros,8642,8667,7555
29,BA,2909109,Coribe,14149,14108,14158
29,BA,2909208,Coronel João Sá,15717,15549,17000
29,BA,2909307,Correntina,32191,32243,32709
29,BA,2909406,Cotegipe,13769,13756,13059
29,BA,2909505,Cravolândia,5351,5352,4445
29,BA,2909604,Crisópolis,21163,21219,19720
29,BA,2909703,Cristópolis,13947,13981,14002
29,BA,2909802,Cruz das Almas,63591,63923,60633
29,BA,2909901,Curaçá,34886,35065,33603
29,BA,2910008,Dário Meira,10525,10347,10025
29,BA,2910057,Dias d'Ávila,82432,83705,69211
29,BA,2910107,Dom Basílio,12240,12281,11905
29,BA,2910206,Dom Macedo Costa,4065,4072,4418
29,BA,2910305,Elísio Medrado,8126,8129,7782
29,BA,2910404,Encruzilhada,16446,15914,19111
29,BA,2910503,Entre Rios,41901,42014,38880
29,BA,2910602,Esplanada,37578,37902,34033
29,BA,2910701,Euclides da Cunha,60858,61112,65187
29,BA,2910727,Eunápolis,114396,115360,112477
29,BA,2910750,Fátima,17845,17801,17899
29,BA,2910776,Feira da Mata,5661,5656,5618
29,BA,2910800,Feira de Santana,619609,624107,652592
29,BA,2910859,Filadélfia,16345,16314,17892
29,BA,2910909,Firmino Alves,5629,5641,5925
29,BA,2911006,Floresta Azul,10575,10525,11068
29,BA,2911105,Formosa do Rio Preto,25857,26111,25185
29,BA,2911204,Gandu,32596,32778,29776
29,BA,2911253,Gavião,4440,4417,4357
29,BA,2911303,Gentio do Ouro,11259,11284,11896
29,BA,2911402,Glória,15234,15247,16698
29,BA,2911501,Gongogi,6985,6852,5549
29,BA,2911600,Governador Mangabeira,20762,20800,20604
29,BA,2911659,Guajeru,6646,6371,8054
29,BA,2911709,Guanambi,84928,85353,87580
29,BA,2911808,Guaratinga,20700,20565,20338
29,BA,2911857,Heliópolis,12987,12946,12301
29,BA,2911907,Iaçu,24121,23950,25178
29,BA,2912004,Ibiassucê,9031,8849,10426
29,BA,2912103,Ibicaraí,21378,21083,21688
29,BA,2912202,Ibicoara,19786,19990,20874
29,BA,2912301,Ibicuí,16230,16262,13791
29,BA,2912400,Ibipeba,18319,18421,18540
29,BA,2912509,Ibipitanga,14947,14989,13905
29,BA,2912608,Ibiquera,4046,4047,3722
29,BA,2912707,Ibirapitanga,23404,23433,27341
29,BA,2912806,Ibirapuã,8690,8740,8331
29,BA,2912905,Ibirataia,14882,14476,19613
29,BA,2913002,Ibitiara,16403,16463,14622
29,BA,2913101,Ibititá,17080,17048,17954
29,BA,2913200,Ibotirama,27003,27076,26611
29,BA,2913309,Ichu,6220,6232,6192
29,BA,2913408,Igaporã,15650,15661,17022
29,BA,2913457,Igrapiúna,13091,12963,13077
29,BA,2913507,Iguaí,26963,27006,25114
29,BA,2913606,Ilhéus,159923,157639,197163
29,BA,2913705,Inhambupe,40333,40720,33771
29,BA,2913804,Ipecaetá,14354,14229,16230
29,BA,2913903,Ipiaú,45922,45969,43078
29,BA,2914000,Ipirá,59435,59281,58094
29,BA,2914109,Ipupiara,9911,9954,9925
29,BA,2914208,Irajuba,7279,7295,6100
29,BA,2914307,Iramaia,8197,7874,10755
29,BA,2914406,Iraquara,25478,25728,25590
29,BA,2914505,Irará,29173,29305,27984
29,BA,2914604,Irecê,73524,74050,76491
29,BA,2914653,Itabela,30747,30901,27691
29,BA,2914703,Itaberaba,64646,64795,67605
29,BA,2914802,Itabuna,213685,214123,185500
29,BA,2914901,Itacaré,28684,29051,28214
29,BA,2915007,Itaeté,16110,16164,14031
29,BA,2915106,Itagi,12242,12140,13925
29,BA,2915205,Itagibá,14452,14331,15556
29,BA,2915304,Itagimirim,6825,6784,7037
29,BA,2915353,Itaguaçu da Bahia,14542,14650,13116
29,BA,2915403,Itaju do Colônia,6596,6515,6033
29,BA,2915502,Itajuípe,20398,20309,19913
29,BA,2915601,Itamaraju,64455,64423,60831
29,BA,2915700,Itamari,8003,7971,7050
29,BA,2915809,Itambé,22754,22474,26420
29,BA,2915908,Itanagra,6436,6433,5814
29,BA,2916005,Itanhém,19316,19231,19025
29,BA,2916104,Itaparica,22337,22440,19738
29,BA,2916203,Itapé,8526,8300,10327
29,BA,2916302,Itapebi,10215,10173,9779
29,BA,2916401,Itapetinga,76795,77408,68704
29,BA,2916500,Itapicuru,35883,36173,32793
29,BA,2916609,Itapitanga,10298,10284,10320
29,BA,2916708,Itaquara,8347,8375,8175
29,BA,2916807,Itarantim,19843,19937,17035
29,BA,2916856,Itatim,14539,14588,15749
29,BA,2916906,Itiruçu,12528,12482,11016
29,BA,2917003,Itiúba,36116,36140,33671
29,BA,2917102,Itororó,20388,20394,17729
29,BA,2917201,Ituaçu,19030,19095,18992
29,BA,2917300,Ituberá,28740,28870,21974
29,BA,2917334,Iuiu,11016,11038,11101
29,BA,2917359,Jaborandi,8277,8176,9269
29,BA,2917409,Jacaraci,14850,14855,14625
29,BA,2917508,Jacobina,80635,80749,88296
29,BA,2917607,Jaguaquara,54673,54913,46026
29,BA,2917706,Jaguarari,33746,33915,32495
29,BA,2917805,Jaguaripe,18981,19162,20237
29,BA,2917904,Jandaíra,10726,10742,9112
29,BA,2918001,Jequié,156126,156277,156408
29,BA,2918100,Jeremoabo,40651,40832,37519
29,BA,2918209,Jiquiriçá,14557,14576,13623
29,BA,2918308,Jitaúna,10808,10470,14614
29,BA,2918357,João Dourado,25402,25606,26186
29,BA,2918407,Juazeiro,218162,219544,244406
29,BA,2918456,Jucuruçu,8988,8856,9971
29,BA,2918506,Jussara,15262,15241,16922
29,BA,2918555,Jussari,5768,5706,5902
29,BA,2918605,Jussiape,5976,5777,7381
29,BA,2918704,Lafaiete Coutinho,3693,3663,4044
29,BA,2918753,Lagoa Real,15770,15870,13990
29,BA,2918803,Laje,24032,24214,23198
29,BA,2918902,Lajedão,3975,3993,4550
29,BA,2919009,Lajedinho,3758,3735,4102
29,BA,2919058,Lajedo do Tabocal,8577,8591,7486
29,BA,2919108,Lamarão,8191,8078,9062
29,BA,2919157,Lapão,27274,27323,25713
29,BA,2919207,Lauro de Freitas,201635,204669,220437
29,BA,2919306,Lençóis,11499,11586,11022
29,BA,2919405,Licínio de Almeida,12373,12357,11848
29,BA,2919504,Livramento de Nossa Senhora,46062,46372,43898
29,BA,2919553,Luís Eduardo Magalhães,90162,92671,108271
29,BA,2919603,Macajuba,11332,11318,10463
29,BA,2919702,Macarani,18909,19056,21556
29,BA,2919801,Macaúbas,50161,50481,41631
29,BA,2919900,Macururé,7787,7752,7600
29,BA,2919926,Madre de Deus,21432,21754,18767
29,BA,2919959,Maetinga,2764,2386,6968
29,BA,2920007,Maiquinique,10206,10294,9452
29,BA,2920106,Mairi,18602,18535,16122
29,BA,2920205,Malhada,16861,16875,15426
29,BA,2920304,Malhada de Pedras,8359,8326,8673
29,BA,2920403,Manoel Vitorino,13087,12944,13327
29,BA,2920452,Mansidão,13734,13822,13902
29,BA,2920502,Maracás,20393,19973,27747
29,BA,2920601,Maragogipe,44793,44902,38394
29,BA,2920700,Maraú,20617,20664,24713
29,BA,2920809,Marcionílio Souza,10380,10357,9256
29,BA,2920908,Mascote,13717,13619,11991
29,BA,2921005,Mata de São João,47126,47643,48698
29,BA,2921054,Matina,12283,12359,10338
29,BA,2921104,Medeiros Neto,22716,22741,23096
29,BA,2921203,Miguel Calmon,25894,25771,27817
29,BA,2921302,Milagres,10893,10838,11076
29,BA,2921401,Mirangaba,18474,18603,15050
29,BA,2921450,Mirante,8447,8264,10072
29,BA,2921500,Monte Santo,49278,49145,47758
29,BA,2921609,Morpará,8497,8476,8303
29,BA,2921708,Morro do Chapéu,35440,35466,33389
29,BA,2921807,Mortugaba,12052,12063,11131
29,BA,2921906,Mucugê,8889,8725,12988
29,BA,2922003,Mucuri,42251,42729,38082
29,BA,2922052,Mulungu do Morro,10673,10469,13166
29,BA,2922102,Mundo Novo,26970,27153,20564
29,BA,2922201,Muniz Ferreira,7443,7464,7165
29,BA,2922250,Muquém do São Francisco,11417,11479,11029
29,BA,2922300,Muritiba,29410,29420,28558
29,BA,2922409,Mutuípe,22282,22340,20028
29,BA,2922508,Nazaré,28594,28661,28181
29,BA,2922607,Nilo Peçanha,14079,14156,12032
29,BA,2922656,Nordestina,13164,13197,18536
29,BA,2922706,Nova Canaã,16472,16482,15959
29,BA,2922730,Nova Fátima,7821,7830,7958
29,BA,2922755,Nova Ibiá,6554,6518,8325
29,BA,2922805,Nova Itarana,8279,8328,7820
29,BA,2922854,Nova Redenção,9123,9126,7525
29,BA,2922904,Nova Soure,26998,27047,24206
29,BA,2923001,Nova Viçosa,43783,44170,41089
29,BA,2923035,Novo Horizonte,12522,12653,11163
29,BA,2923050,Novo Triunfo,15443,15445,10666
29,BA,2923100,Olindina,28304,28373,22615
29,BA,2923209,Oliveira dos Brejinhos,21810,21797,22850
29,BA,2923308,Ouriçangas,8570,8575,7728
29,BA,2923357,Ourolândia,17511,17567,19322
29,BA,2923407,Palmas de Monte Alto,21796,21840,20091
29,BA,2923506,Palmeiras,9071,9123,10383
29,BA,2923605,Paramirim,21695,21777,20378
29,BA,2923704,Paratinga,32141,32274,28947
29,BA,2923803,Paripiranga,29058,29124,26609
29,BA,2923902,Pau Brasil,9686,9550,10669
29,BA,2924009,Paulo Afonso,118516,119213,118412
29,BA,2924058,Pé de Serra,13556,13535,13242
29,BA,2924108,Pedrão,7394,7438,6229
29,BA,2924207,Pedro Alexandre,16682,16698,14056
29,BA,2924306,Piatã,16984,16854,20098
29,BA,2924405,Pilão Arcado,35175,35295,35326
29,BA,2924504,Pindaí,16285,16308,14740
29,BA,2924603,Pindobaçu,20098,20048,19133
29,BA,2924652,Pintadas,10394,10353,9805
29,BA,2924678,Piraí do Norte,10036,10050,10200
29,BA,2924702,Piripá,10475,10253,9158
29,BA,2924801,Piritiba,24964,25162,17549
29,BA,2924900,Planaltino,9370,9415,8012
29,BA,2925006,Planalto,26426,26581,23290
29,BA,2925105,Poções,46879,46885,48197
29,BA,2925204,Pojuca,39972,40401,33079
29,BA,2925253,Ponto Novo,14819,14729,17941
29,BA,2925303,Porto Seguro,150658,152529,158736
29,BA,2925402,Potiraguá,6916,6623,11524
29,BA,2925501,Prado,28194,28214,31715
29,BA,2925600,Presidente Dutra,15160,15180,15133
29,BA,2925709,Presidente Jânio Quadros,12179,12028,12627
29,BA,2925758,Presidente Tancredo Neves,28004,28272,27662
29,BA,2925808,Queimadas,25433,25428,26027
29,BA,2925907,Quijingue,27626,27672,27317
29,BA,2925931,Quixabeira,8956,8939,9429
29,BA,2925956,Rafael Jambeiro,22633,22643,20242
29,BA,2926004,Remanso,41170,41324,40531
29,BA,2926103,Retirolândia,14495,14588,13654
29,BA,2926202,Riachão das Neves,22334,22330,22289
29,BA,2926301,Riachão do Jacuípe,33468,33498,33422
29,BA,2926400,Riacho de Santana,35593,35757,39127
29,BA,2926509,Ribeira do Amparo,14612,14631,13831
29,BA,2926608,Ribeira do Pombal,53956,54097,53997
29,BA,2926657,Ribeirão do Largo,5343,4896,10382
29,BA,2926707,Rio de Contas,12932,12878,13634
29,BA,2926806,Rio do Antônio,15448,15521,13098
29,BA,2926905,Rio do Pires,11663,11672,9585
29,BA,2927002,Rio Real,40976,41209,35378
29,BA,2927101,Rodelas,9442,9548,10303
29,BA,2927200,Ruy Barbosa,30857,30900,30172
29,BA,2927309,Salinas da Margarida,15862,16047,14989
29,BA,2927408,Salvador,2886698,2900319,2610987
29,BA,2927507,Santa Bárbara,20883,20971,22446
29,BA,2927606,Santa Brígida,14063,13917,14979
29,BA,2927705,Santa Cruz Cabrália,27922,28058,30385
29,BA,2927804,Santa Cruz da Vitória,6278,6241,4672
29,BA,2927903,Santa Inês,10606,10583,10293
29,BA,2928000,Santaluz,37531,37704,37079
29,BA,2928059,Santa Luzia,12449,12308,11776
29,BA,2928109,Santa Maria da Vitória,39775,39707,38686
29,BA,2928208,Santana,26705,26792,24778
29,BA,2928307,Santanópolis,8966,8987,9831
29,BA,2928406,Santa Rita de Cássia,28481,28613,28084
29,BA,2928505,Santa Teresinha,10464,10520,9790
29,BA,2928604,Santo Amaro,60131,60190,55935
29,BA,2928703,Santo Antônio de Jesus,102380,103204,103055
29,BA,2928802,Santo Estêvão,53269,53666,55696
29,BA,2928901,São Desidério,34266,34764,36793
29,BA,2928950,São Domingos,9072,9085,8417
29,BA,2929008,São Félix,14762,14784,10946
29,BA,2929057,São Félix do Coribe,15468,15543,15704
29,BA,2929107,São Felipe,21080,21083,20286
29,BA,2929206,São Francisco do Conde,40245,40664,37892
29,BA,2929255,São Gabriel,18789,18785,18417
29,BA,2929305,São Gonçalo dos Campos,37942,38315,39570
29,BA,2929354,São José da Vitória,5608,5562,5321
29,BA,2929370,São José do Jacuípe,10505,10546,10195
29,BA,2929404,São Miguel das Matas,11704,11733,10334
29,BA,2929503,São Sebastião do Passé,44430,44554,40376
29,BA,2929602,Sapeaçu,17409,17421,17993
29,BA,2929701,Sátiro Dias,17302,17330,16021
29,BA,2929750,Saubara,12105,12163,11433
29,BA,2929800,Saúde,12943,12971,10482
29,BA,2929909,Seabra,44234,44370,49587
29,BA,2930006,Sebastião Laranjeiras,11512,11586,9373
29,BA,2930105,Senhor do Bonfim,79424,79813,77514
29,BA,2930154,Serra do Ramalho,31416,31362,34270
29,BA,2930204,Sento Sé,40989,41279,37389
29,BA,2930303,Serra Dourada,17321,17261,16691
29,BA,2930402,Serra Preta,14699,14531,18090
29,BA,2930501,Serrinha,81286,81693,85696
29,BA,2930600,Serrolândia,13446,13490,13320
29,BA,2930709,Simões Filho,135783,137117,127093
29,BA,2930758,Sítio do Mato,13059,13104,13408
29,BA,2930766,Sítio do Quinto,9701,9431,14778
29,BA,2930774,Sobradinho,23233,23274,24799
29,BA,2930808,Souto Soares,17050,17118,16904
29,BA,2930907,Tabocas do Brejo Velho,12516,12515,11990
29,BA,2931004,Tanhaçu,20393,20383,21407
29,BA,2931053,Tanque Novo,17443,17518,18459
29,BA,2931103,Tanquinho,7928,7936,7729
29,BA,2931202,Taperoá,21253,21421,18016
29,BA,2931301,Tapiramutá,16974,16939,15884
29,BA,2931350,Teixeira de Freitas,162438,164290,147454
29,BA,2931400,Teodoro Sampaio,7359,7296,7220
29,BA,2931509,Teofilândia,22555,22590,21811
29,BA,2931608,Teolândia,15022,15097,15892
29,BA,2931707,Terra Nova,13025,13018,10802
29,BA,2931806,Tremedal,16189,15996,17497
29,BA,2931905,Tucano,50798,50903,48062
29,BA,2932002,Uauá,24113,23991,24654
29,BA,2932101,Ubaíra,19877,19860,18605
29,BA,2932200,Ubaitaba,18847,18647,17626
29,BA,2932309,Ubatã,27263,27481,18161
29,BA,2932408,Uibaí,13891,13894,14844
29,BA,2932457,Umburanas,19402,19573,13511
29,BA,2932507,Una,18544,18108,17998
29,BA,2932606,Urandi,16665,16672,15365
29,BA,2932705,Uruçuca,20413,20312,21365
29,BA,2932804,Utinga,19256,19330,16285
29,BA,2932903,Valença,97233,97873,96226
29,BA,2933000,Valente,28800,29111,23683
29,BA,2933059,Várzea da Roça,14121,14135,13043
29,BA,2933109,Várzea do Poço,9210,9247,8115
29,BA,2933158,Várzea Nova,12625,12556,13369
29,BA,2933174,Varzedo,8785,8734,9913
29,BA,2933208,Vera Cruz,43716,44185,40915
29,BA,2933257,Vereda,6153,6105,7072
29,BA,2933307,Vitória da Conquista,341128,343643,387524
29,BA,2933406,Wagner,9344,9342,8861
29,BA,2933455,Wanderley,12180,12125,13071
29,BA,2933505,Wenceslau Guimarães,20978,20862,26279
29,BA,2933604,Xique-Xique,46523,46562,46328
31,MG,3100104,Abadia dos Dourados,7006,7022,6235
31,MG,3100203,Abaeté,23250,23263,22492
31,MG,3100302,Abre Campo,13444,13434,13882
31,MG,3100401,Acaiaca,3994,3995,3920
31,MG,3100500,Açucena,9368,9270,9229
31,MG,3100609,Água Boa,13523,13319,12390
31,MG,3100708,Água Comprida,1992,1986,2085
31,MG,3100807,Aguanil,4522,4557,4362
31,MG,3100906,Águas Formosas,19247,19285,18430
31,MG,3101003,Águas Vermelhas,13599,13656,14026
31,MG,3101102,Aimorés,25141,25116,24934
31,MG,3101201,Aiuruoca,5976,5949,6225
31,MG,3101300,Alagoa,2665,2657,2646
31,MG,3101409,Albertina,3011,3015,2941
31,MG,3101508,Além Paraíba,35401,35438,30608
31,MG,3101607,Alfenas,80494,80973,79175
31,MG,3101631,Alfredo Vasconcelos,6981,7052,6938
31,MG,3101706,Almenara,42143,42380,39915
31,MG,3101805,Alpercata,7436,7448,6403
31,MG,3101904,Alpinópolis,19958,20059,17883
31,MG,3102001,Alterosa,14517,14566,13697
31,MG,3102050,Alto Caparaó,5894,5938,5796
31,MG,3102100,Alto Rio Doce,10859,10723,10894
31,MG,3102209,Alvarenga,3844,3783,3858
31,MG,3102308,Alvinópolis,15169,15135,15178
31,MG,3102407,Alvorada de Minas,3605,3605,4065
31,MG,3102506,Amparo do Serra,4678,4643,4472
31,MG,3102605,Andradas,41396,41704,40522
31,MG,3102704,Cachoeira de Pajeú,9442,9470,9020
31,MG,3102803,Andrelândia,12206,12189,11730
31,MG,3102852,Angelândia,8557,8594,7730
31,MG,3102902,Antônio Carlos,11459,11471,11095
31,MG,3103009,Antônio Dias,9275,9233,9248
31,MG,3103108,Antônio Prado de Minas,1587,1577,1537
31,MG,3103207,Araçaí,2354,2360,2174
31,MG,3103306,Aracitaba,2059,2056,1804
31,MG,3103405,Araçuaí,36712,36715,34807
31,MG,3103504,Araguari,117825,118361,121424
31,MG,3103603,Arantina,2787,2779,2916
31,MG,3103702,Araponga,8453,8467,8048
31,MG,3103751,Araporã,6931,6992,8543
31,MG,3103801,Arapuá,2835,2836,2621
31,MG,3103900,Araújos,9401,9523,9192
31,MG,3104007,Araxá,107337,108403,116561
31,MG,3104106,Arceburgo,10883,10990,9278
31,MG,3104205,Arcos,40380,40658,41635
31,MG,3104304,Areado,15181,15288,13752
31,MG,3104403,Argirita,2704,2681,2717
31,MG,3104452,Aricanduva,5269,5305,4721
31,MG,3104502,Arinos,17862,17850,18526
31,MG,3104601,Astolfo Dutra,14270,14358,14239
31,MG,3104700,Ataléia,12678,12496,13744
31,MG,3104809,Augusto de Lima,4851,4833,4507
31,MG,3104908,Baependi,19199,19249,18261
31,MG,3105004,Baldim,7803,7780,7336
31,MG,3105103,Bambuí,23898,23964,23545
31,MG,3105202,Bandeira,4766,4738,4606
31,MG,3105301,Bandeira do Sul,5778,5808,5968
31,MG,3105400,Barão de Cocais,32866,33232,30643
31,MG,3105509,Barão de Monte Alto,5354,5311,4965
31,MG,3105608,Barbacena,138204,139061,122894
31,MG,3105707,Barra Longa,5015,4905,5678
31,MG,3105905,Barroso,20897,20981,19802
31,MG,3106002,Bela Vista de Minas,10262,10269,9505
31,MG,3106101,Belmiro Braga,3425,3422,2905
31,MG,3106200,Belo Horizonte,2521564,2530701,2392678
31,MG,3106309,Belo Oriente,26994,27277,22149
31,MG,3106408,Belo Vale,7719,7723,8632
31,MG,3106507,Berilo,11872,11813,9615
31,MG,3106606,Bertópolis,4607,4609,4457
31,MG,3106655,Berizal,4764,4792,4191
31,MG,3106705,Betim,444784,450024,428956
31,MG,3106804,Bias Fortes,3329,3282,3357
31,MG,3106903,Bicas,14554,14612,13935
31,MG,3107000,Biquinhas,2498,2482,2356
31,MG,3107109,Boa Esperança,40219,40308,41060
31,MG,3107208,Bocaina de Minas,5089,5088,5316
31,MG,3107307,Bocaiúva,50256,50521,50185
31,MG,3107406,Bom Despacho,51028,51436,53750
31,MG,3107505,Bom Jardim de Minas,6459,6444,6771
31,MG,3107604,Bom Jesus da Penha,4244,4270,4479
31,MG,3107703,Bom Jesus do Amparo,6133,6182,5592
31,MG,3107802,Bom Jesus do Galho,14862,14792,14668
31,MG,3107901,Bom Repouso,10537,10527,12645
31,MG,3108008,Bom Sucesso,17607,17612,18045
31,MG,3108107,Bonfim,6860,6852,7377
31,MG,3108206,Bonfinópolis de Minas,5444,5397,5729
31,MG,3108255,Bonito de Minas,11369,11502,9917
31,MG,3108305,Borda da Mata,19614,19809,17581
31,MG,3108404,Botelhos,14949,14927,14703
31,MG,3108503,Botumirim,6288,6259,5760
31,MG,3108552,Brasilândia de Minas,16748,16950,14696
31,MG,3108602,Brasília de Minas,32405,32460,31246
31,MG,3108701,Brás Pires,4293,4255,4258
31,MG,3108800,Braúnas,4769,4737,4443
31,MG,3108909,Brazópolis,14410,14364,13981
31,MG,3109006,Brumadinho,40666,41208,38640
31,MG,3109105,Bueno Brandão,10991,10982,10761
31,MG,3109204,Buenópolis,10353,10342,9058
31,MG,3109253,Bugre,3983,3984,4041
31,MG,3109303,Buritis,25013,25179,25223
31,MG,3109402,Buritizeiro,28121,28184,23687
31,MG,3109451,Cabeceira Grande,6988,7025,6485
31,MG,3109501,Cabo Verde,14075,14074,11276
31,MG,3109600,Cachoeira da Prata,3591,3580,3707
31,MG,3109709,Cachoeira de Minas,11579,11609,11759
31,MG,3109808,Cachoeira Dourada,2706,2720,2310
31,MG,3109907,Caetanópolis,11749,11869,11425
31,MG,3110004,Caeté,45047,45364,39578
31,MG,3110103,Caiana,5541,5584,5307
31,MG,3110202,Cajuri,3974,3961,4080
31,MG,3110301,Caldas,14541,14600,15082
31,MG,3110400,Camacho,2869,2839,3028
31,MG,3110509,Camanducaia,21801,21831,27942
